,y_values
748,-45.24335778218978
749,-24.402473211845113
750,-0.7472332876723111
751,-22.546732486119723
752,-7.679003305082604
753,0.38967521676462435
754,-3.3672236112923932
755,-2.69988239530346
756,0.8610540256522063
757,-62.61346522157754
758,-43.49971511653444
759,-17.190588564672424
760,-3.3391561441296993
761,-1.2595969785984165
762,-14.439798078438287
763,-7.357648199131958
764,0.23138768264943904
765,-5.74801877831398
766,-35.63851844748536
767,-2.0441090489970435
768,-0.7674510692016814
769,-31.567837616629582
770,1.1592471470444137
771,0.5784673717874489
772,0.9233717393377899
773,0.823326960166092
774,-27.868590838344268
775,-6.555868437205773
776,0.45487267047784985
777,-48.43099963924844
778,-48.68653726581767
779,-46.59700810719464
780,0.9704643788967973
781,-3.2890222573367742
782,-71.9710869429217
783,-30.046728950974586
784,-0.43936467467140716
785,0.2284882197020202
786,-2.7005430848740546
787,-54.441528860875124
788,-6.928176558779623
789,-5.471750813079619
790,0.319080288297791
791,-16.1888270764885
792,-38.06751348992165
793,-1.1687983241094524
794,-31.419576062087966
795,-66.59251468131578
796,0.7946445367565473
797,-5.650477655211579
798,0.7548608937100993
799,-33.467572001395375
800,-9.020041872856563
801,-14.426082324837587
802,-34.223354837622225
803,-1.1280682853055402
804,-56.134211913718
805,-6.706904882883911
806,0.6707680491129892
807,-20.71694448206452
808,-32.91760182118661
809,0.04706047027431576
810,-44.48208317169099
811,-54.245022787944755
812,1.5194797612948965
813,-71.69424748722504
814,0.9414284777288704
815,0.06509883678181105
816,0.8596185573815335
817,-51.07625466686331
818,-16.00463330940734
819,1.0489146104906353
820,-2.484337299255734
821,-11.758141183736841
822,1.0304405166729533
823,-49.3874894596973
824,-35.3950362700499
825,-4.287320472387501
826,-66.96756933714681
827,-1.7568982494612213
828,-72.15033253117598
829,-17.566990390758484
830,-14.848440976037551
831,0.1562815590684259
832,-49.61188285359367
833,-2.1800547262193817
834,0.5727936840865698
835,-0.7546335865502689
836,-7.4659212799691375
837,-6.722564928278669
838,-22.776623636354294
839,-50.87426179772086
840,-0.18615399614670575
841,-24.462753312510507
842,0.18135557306168215
843,-44.38198809445477
844,-37.611270838775376
845,-6.774908340426007
846,-22.01414619070312
847,1.7471092275768016
848,-3.737092311900031
849,-38.39047621075134
850,-3.2420796593998142
851,-0.3599809594520566
852,-4.783818468838637
853,-38.6506825263473
854,0.9812528372644828
855,0.3804991895056169
856,-22.78812320478804
857,-38.62244821041137
858,-0.21974285849395192
859,1.1980750767436823
860,0.5373627023031878
861,-0.6748005240877126
862,-1.814336150228211
863,-26.192438684866403
864,-16.043234177307234
865,-13.141323674385218
866,0.15383083997159144
867,-41.37513268888082
868,-3.094016682890841
869,-69.68570135897134
870,-14.216162702549573
871,-0.09866059449790426
872,-18.98556903803099
873,0.03485490311576983
874,-19.416717077389844
875,0.6326635686985205
876,0.41391253638496184
877,-44.010902959236404
878,0.8652561748081137
879,-40.1720934764122
880,2.047936518679781
881,-15.207284171091889
882,-20.52283831322598
883,-4.88247915036631
884,0.9463301068621228
885,1.7665343983204211
886,-0.3632752806491656
887,0.437608542316271
888,-15.639057711547704
889,-60.466212194177565
890,-46.61693595319037
891,-29.23979956186436
892,-32.27121807551876
893,-16.538389069620848
894,1.5467629022970242
895,-53.92105958822573
896,-17.80303668363927
897,-8.213918523518565
898,0.7612049307867841
899,-2.874824668164881
900,-2.789495339519948
901,-45.96253621780374
902,-7.371957134251564
903,0.10923000793759063
904,-70.02468127081178
905,0.178577027541042
906,-2.320718960023124
907,-0.18755723119730228
908,-25.57299608315275
909,-55.47605730748543
910,0.6267196590686135
911,-44.49411185761239
912,0.8324514261090873
913,-54.20963066611126
914,-27.84075965295177
915,-35.241188995111884
916,-0.5117064859047638
917,-66.62641951060557
918,-24.407660761144488
919,0.707332540703872
920,-38.90449143046108
921,0.2595937933193144
922,-47.25808356684026
923,-0.17682960178129942
924,-20.782704432736402
925,-7.776867852103196
926,-0.2642922080682403
927,1.0698493166618441
928,-0.09108056951615884
929,-3.349911303709241
930,0.3621578816604174
931,-10.128464912515323
932,-0.052479532374573146
933,-0.4487563610341163
934,-26.11226439864927
935,-0.7459909848623256
936,-53.85912499868557
937,-43.132380200558565
938,-17.292230721412285
939,-10.947315052479995
940,-51.81953034862078
941,1.1681809186508298
942,0.15908795463948144
943,0.8320375900597121
944,-32.82664748833983
945,-1.1744767660142825
946,-10.63557596550248
947,-75.16563138097074
948,-44.13801541388593
949,-5.763689925560496
950,-0.4492320765062679
951,-39.605542577669105
952,-11.744222428199718
953,0.9175343591408689
954,-0.053045556932539345
955,-54.19819839669975
956,-17.38792773285897
957,-39.194435898105084
958,-48.24652201523504
959,-8.847156722526814
960,-5.342577882071235
961,-1.2265653223687554
962,0.5906621859937634
963,-1.674806279964512
964,-30.66958262012512
965,-10.634427016909347
966,-51.56220689026708
967,-1.4331652127599552
968,-11.795574157410222
969,-14.584787323860734
970,-10.48303816345562
971,-21.59739800197255
972,1.3017533237992298
973,-5.715326367699737
974,-0.131118963738568
975,-1.5668827045706366
976,-4.379852666838986
977,-17.054140524021008
978,-64.61536453441451
979,-10.871947964856544
980,-25.992862671591865
981,-4.855899369327006
982,-14.60768618801423
983,-0.2747515157425903
984,0.8665436258699442
985,-0.7346062638506452
986,-2.7230304990325793
987,-0.08308660215051583
988,0.3093183890486858
989,0.8098566408439276
990,-68.72296176551139
991,-0.6984213712862579
992,-4.018603063770726
993,0.4427194162333247
994,-12.58251560498779
995,0.6367195501664176
996,1.7245790592650074
997,-5.295743184079939
998,-1.230093486104157
999,-0.6362322384153526
