,x_values
183,2.177916574064665
184,4.089171080875108
185,0.6010452768530422
186,2.722445489804248
187,0.028793302490607853
188,1.6229291495013514
189,1.8323076743569895
190,1.980863458046277
191,3.477336033449311
192,1.9427905063517286
193,2.2434681131126535
194,1.1877206543716374
195,1.8662589581467004
196,1.1363481363157573
197,0.3659796188422182
198,3.0172429669068896
199,3.3410639927750814
200,3.0974517300480726
201,2.3174702190028618
202,1.898928900896149
203,4.316668247859126
204,2.5954089256810904
205,2.395909388148655
206,0.12821032903217844
207,1.7062391381307818
208,1.9009780939292853
209,1.9941139044845024
210,2.9008618461366615
211,2.6680127336343924
212,3.039525463967223
213,3.8244163077106412
214,4.064928693580468
215,3.590615381132472
216,4.777618479774674
217,0.09116291338180815
218,0.9788899284177305
219,0.0378143748907106
220,3.237373570773015
221,4.490152744749935
222,1.2174114828814964
223,4.635172723981533
224,0.30133695144780426
225,4.672180134027571
226,1.758113436198172
227,0.5071041422460826
228,2.4293587959316283
229,1.2838828386025396
230,1.4243645098096143
231,1.5364498246314329
232,4.015129489163317
233,2.695806383376272
234,1.5565384957800181
235,3.0516689165545916
236,3.580753371115968
237,1.3631200036676687
238,2.0677455076267575
239,0.6094304666847378
240,0.9057467476734016
241,3.405589269824914
242,0.9071917384781347
243,2.6258169183353006
244,3.5452313086121636
245,0.5343846154737192
246,2.836561098144518
247,1.2828139185068188
248,4.814634376187899
249,2.4177282335996235
250,4.029962748875791
251,2.7511327107813086
252,0.21706266427409582
253,3.1657568779701117
254,4.757016711033285
255,3.008059100731656
256,4.095944297133951
257,4.421032316742039
258,1.1403988597446624
259,1.0602241995411332
260,3.0549049442549587
261,2.0551423490335234
262,4.1993065143336015
263,4.500115616990056
264,1.7671068965135905
265,1.1843527948724102
266,3.902627576219309
267,1.3740301777406805
268,4.113071592568392
269,2.118691268243814
270,3.337749496457352
271,0.4776765691733409
272,3.119296623382865
273,2.258838393686146
274,2.9330423158773704
275,0.8400710387243171
276,3.6843687247209105
277,4.3139853877161425
278,1.0836990004538782
279,0.47857277760080863
280,0.11819293023168198
281,3.2098575022163303
282,3.035470180443904
283,2.73348706357035
284,1.1597354805798772
285,1.9545299795275732
286,2.9723816759308654
287,2.483834294295847
288,4.938927601074436
289,0.6821987627836656
290,3.4757227702379687
291,2.0215938405214606
292,2.1409980746280737
293,3.5879888282908814
294,3.4621807566218483
295,4.956279968510941
296,0.6419714472706262
297,0.5205482469208317
298,3.6216940856437057
299,2.8919345850320455
300,1.3708033327990292
301,0.397096844944933
302,0.4282912479821527
303,4.470954373320591
304,0.9593366235937145
305,1.6168578105776037
306,1.13328201113494
307,1.7749815291596867
308,0.34711921373046684
309,2.595298954541352
310,0.3380628179610745
311,4.001782539111808
312,1.1685604095521651
313,2.700059573022553
314,4.400395437807291
315,3.2543868452359708
316,2.6647889327566765
317,1.621668765576878
318,1.6650095652909895
319,3.3474347759909504
320,4.970696806105837
321,3.309195949246893
322,2.7889170868501245
323,3.6532525511962306
324,2.3260280614185906
325,0.3007117130039261
326,2.8114840793895493
327,4.788126422526901
328,0.8765147117882982
329,3.4500244541033287
330,1.0046684432952824
331,2.6791384223654062
332,0.4833822482335981
333,2.2518546812909257
334,3.7808166444762303
335,1.7378576211949104
336,3.32455862243609
337,3.977249803948646
338,4.635889097397263
339,1.1732104092772677
340,1.9965795790465406
341,0.7620800666520872
342,4.962417510791876
343,4.635004839621477
344,2.699785651402798
345,4.210166471882106
346,2.604789886360211
347,3.1179284400137988
348,0.4456221605800831
349,3.7763521024840396
350,0.6385674181761741
351,4.130338151262642
352,3.9101404383519296
353,3.5437234887148823
354,0.18080190262381057
355,1.515641779726643
356,1.3155628495542144
357,1.8006820373575954
358,0.4382137338191927
359,4.684789115155314
360,2.7690112035618815
361,1.5276215532901176
362,1.984907585371417
363,2.236012702524178
364,3.0029716668030866
365,2.578397138482489
366,4.596959866072087
367,2.484817414529151
368,4.960790074116563
369,4.257124788725479
370,1.042552571786679
371,4.652976073219581
372,0.5818319894273805
373,4.087248542455958
374,1.9031164673829004
375,4.389871602225347
376,4.340283450537251
377,4.029627000588106
378,3.950152181535307
379,1.523395695490204
380,0.4045964152562609
381,2.014900893825807
382,0.8676225749325434
383,3.4747554445123088
384,1.7304986326889278
385,4.878051004299574
386,3.20486038672666
387,4.112402818171804
388,0.6626233637092421
389,4.310072411363112
390,4.613785952566972
391,2.4353095940946794
392,3.031264688754887
393,3.8240490045149773
394,0.8741931363020627
395,2.5128303823172122
396,1.9933151388615655
397,0.7318699608112456
398,1.8376721114576573
399,0.34086154692746784
400,0.12905953474743492
401,0.6758314457741138
402,4.815575557945869
403,2.747647679475085
404,4.8291108057661
405,2.16248939165066
406,1.5590806654262979
407,2.5307093142012205
408,2.1975584431645507
409,0.5283234213087196
410,3.204131573451031
411,1.080190912547998
412,3.0979397744891477
413,3.2510054619907667
414,0.7601242656432405
415,0.3067481355533408
416,3.9038079303421993
417,2.2990021188466008
418,0.29081897752737895
419,4.9743315858488355
420,0.2889028049818332
421,3.475176144292766
422,4.918394626317068
423,1.195900521079628
424,0.7112468434359809
425,0.6069246971121445
426,1.5163757378379779
427,0.5052290550532335
428,3.4608067084706597
429,0.31145899065031346
430,2.5471106407489486
431,4.983484269264884
432,4.069851347530094
433,3.0760971911550543
434,1.5312681039330585
435,3.1194791814581926
436,2.6352073195582584
437,2.130416919451857
438,0.6535518837009974
439,4.433021076202333
440,2.2489232441066127
441,0.9731125591038253
442,1.838796754386448
443,2.0706487626446353
444,4.137689477834371
445,3.6680719028070103
446,3.846524468206699
447,0.05515632214323607
448,2.0807699908988075
449,2.4067207581766183
450,0.09596138411528343
451,1.299066043725171
452,3.801449115610675
453,0.6855485286449953
454,2.6765506572629585
455,1.0760093600861875
456,0.060603873219466364
457,1.2060072879977075
458,4.879368774550269
459,4.007685559414948
460,4.797883221605167
461,2.4392702196318123
462,0.5486809933875175
463,2.739797444868465
464,2.2718866727998046
465,4.22178541369808
466,0.49041290392122294
467,2.441205685108891
468,0.7502433234699213
469,1.6233796344502998
470,3.686785386938998
471,2.3800906468438328
472,1.8794414257288468
473,1.9723813928501766
474,2.297233842029933
475,3.9250827191852844
476,4.460423444701172
477,4.776673432519641
478,3.9345169312764754
479,1.5770344787400636
480,3.4406735304327105
481,2.1880156202769596
482,1.2733531102302558
483,4.204357897129613
484,0.19213174481162498
485,4.508809960677118
486,2.307387323123671
487,3.1860073840414023
488,3.2967696110289135
489,4.475588703532682
490,3.183348410836037
491,3.069667923800309
492,0.3332602028034498
493,2.59204010972602
494,0.7508450040852083
495,3.687168843607428
496,2.5611096040633723
497,3.4011388960417666
498,0.20836450301192133
499,0.4239600802290161
500,3.5816169403134115
501,0.36042167999336683
502,0.356283638826293
503,0.06054237617443725
504,4.7825069914974
505,3.687541797295035
506,1.7662570425103208
507,1.4826779064382762
508,1.7485161487292478
509,3.8732676559059094
510,3.306853055352072
511,0.9259778393373397
512,0.8705466766704217
513,0.4919782485669866
514,3.301513598506691
515,3.8218633111086797
516,1.3252321416250201
517,0.10472480515456406
518,0.41085833738213673
519,4.839300174225152
520,1.4772238873871013
521,3.846115739190668
522,3.1233178442713188
523,1.9096981982644796
524,1.0284363109777757
525,0.6069320907970321
526,3.075064840194333
527,3.87316890318894
528,3.2195212677056535
529,2.6515106662457915
530,0.20975611715818132
531,4.842443887971919
532,3.9935709582728727
533,1.4641101835048236
534,4.899851646794254
535,3.0094079481816105
536,2.912113291036232
537,3.7403658971476608
538,4.058848940450687
539,3.2823930366575134
540,0.6404787318310001
541,1.691337529972492
542,4.640418201630249
543,1.1230780592192597
544,1.8608351191875667
545,2.16038441472098
546,2.197024948472261
547,3.0646979124726275
548,4.715379188723538
549,1.203463559162525
550,0.6075068815045903
551,0.9873524492996866
552,4.434624501046348
553,3.2290540632760303
554,1.4295339461958005
555,4.079734694843086
556,4.30684998181718
557,4.232571693451391
558,4.5946326681977725
559,1.261205100866808
560,3.7752096437313916
561,2.3026974863707
562,4.209992764450307
563,3.642453385808066
564,3.882237232498623
565,3.2808091884053576
566,0.8871438473485344
567,2.7251345944846914
568,4.923348697622541
569,4.6869403324855945
570,0.21586867898505835
571,0.8240740786471856
572,0.6586438672728095
573,3.6298995499264777
574,4.088926649284725
575,1.0675568315533597
576,2.529263464759145
577,4.203515140056
578,3.664007723831253
579,2.7111860274592416
580,2.9517384522938643
581,2.5418027345814
582,1.4877422565941028
583,2.8251099642950805
584,3.4444265102504534
585,4.366614579304039
586,3.1814567698962404
587,3.80560768521579
588,0.800358174772865
589,2.3077873720989492
590,0.04665809913546648
591,1.233394322608115
592,3.632308575565024
593,4.9590497567468175
594,0.49589049793607953
595,2.0074715793064413
596,4.000354843495797
597,1.0201781731444943
598,2.7754247465114315
599,3.665356480148374
600,3.0799272513008953
601,0.9401236730770807
602,1.776922843428697
603,3.9189589224269863
604,2.7711325706600833
605,0.026148067714563683
606,3.8049538001404692
607,0.17655677470119535
608,3.728668913656161
609,1.012402800826187
610,4.790367400596901
611,1.8397037565104224
612,1.6346580816903955
613,0.7444402516622234
614,1.5280210774510743
615,4.383253809141003
616,4.981671688136236
617,1.8415476525342416
618,2.2430531547727126
619,3.6103546910136854
620,4.430978902325372
621,2.9652216709339205
622,1.9576284908891468
623,2.0631092042431187
624,3.478090732484034
625,0.016091318021393408
626,3.0979466872992036
627,1.777465052206787
628,3.9709866563854215
629,0.4649531991156608
630,2.9410113347419524
631,2.404864449430619
632,3.211627629526137
633,0.32426797241484173
634,2.899918937140656
635,2.8074229397976187
636,2.8033004720808545
637,3.017438332982274
638,3.382339686131811
639,4.024944998403849
640,1.3491036006410717
641,4.1252470509003105
642,2.491278411317268
643,0.3852913956716558
644,0.292754646219896
645,1.6711915934803039
646,3.9244848855573378
647,3.5384046737045787
648,3.943074823362032
649,2.586345282208047
650,2.2009949897774526
651,0.7372626335314197
652,1.6409637680465576
653,2.1700968308693764
654,0.44300214839808616
655,1.1030597635560562
656,2.991126470318694
657,3.678315571195949
658,4.991737556964749
659,4.665566656717789
660,3.2128259976759574
661,2.10624026647036
662,3.1808868235411634
663,3.92825809040116
664,0.5916809546169366
665,2.049524448481441
666,4.199011428178086
667,1.91916475966522
668,2.8593613561359326
669,2.938846804310991
670,0.9223812656681968
671,1.811177208261442
672,1.6725564437096607
673,0.13098354266032397
674,0.12095881945677622
675,4.158485218378868
676,1.3653540498640622
677,2.5903938311940773
678,1.4936278679438653
679,4.703396225576703
680,1.2964837943288687
681,2.1482840636946756
682,4.3636512524230096
683,4.209667833959044
684,0.9305070892313866
685,4.013216548978552
686,2.290934433689463
687,2.414844360426776
688,0.6673998620797189
689,0.40300756878562327
690,3.639696534868826
691,2.482305761776499
692,2.1842535130758978
693,3.6475411432619835
694,3.8275644949555487
695,0.7945408383467678
696,3.0511257473882063
697,0.6767704113884276
698,3.7568754301452283
699,3.2847757813356977
700,4.78307310541729
701,0.3447900817821059
702,0.2852736057562716
703,1.4109353734660006
704,1.3085284186795298
705,1.234893995359999
706,4.531272902605183
707,1.2477309992475305
708,1.359748630643155
709,3.7969913120898187
710,2.2486992122527
711,3.883552784775906
712,0.3268307878219262
713,2.4378559683669216
714,0.16806800091641316
715,0.3132660172767726
716,4.532187266722055
717,0.6962268555879758
718,2.6621034113760853
719,2.055478013003533
720,1.7367166312942133
721,4.499166728436363
722,0.1091169838774475
723,3.3189484308779456
724,4.816972171067752
725,2.80084091730921
726,4.684112310165459
727,0.26128939643011884
728,2.093966595370807
729,1.3007889548102558
730,3.6541048249036487
731,4.906485452486233
732,1.282650312221239
733,3.2708730073703722
734,0.9904881637987006
735,2.8266512728580495
736,2.319662433441681
737,4.860026648157685
738,3.042636363482333
739,1.747531860434094
740,0.5704789244396669
741,0.7562341436746728
742,1.1265846497561753
743,1.25483330670149
744,4.253080289205689
745,2.8061139414126246
746,2.616954556871832
747,0.5738443593460874
748,4.300698466747175
749,3.6140715160424186
750,0.3383418095000079
751,3.539175486148843
752,2.7176910867132302
753,0.4086267287338913
754,2.291503207643282
755,2.4234814356502348
756,0.8288727008163788
757,4.728490735001412
758,4.24987685740331
759,3.3451116866455415
760,2.311477805003036
761,2.0588277079225428
762,3.2548673357547706
763,2.7271593470345272
764,0.3113655294094281
765,2.5625132438516585
766,4.032018086164197
767,2.29619938798479
768,0.25978288777134206
769,3.9313909969201655
770,1.006818910679872
771,1.2931041744401939
772,0.8235317671614795
773,1.6510753243574876
774,3.783757528443175
775,2.5969292975196865
776,1.024406370753563
777,4.3891503907602045
778,4.397909274757646
779,4.352892125230035
780,1.1939810569076963
781,2.2561967209049403
782,4.924948280704376
783,3.8600623815499517
784,0.1358371061277991
785,0.32602295630246025
786,2.319656884061664
787,4.546101029307801
788,2.693508989763571
789,2.4890625401714512
790,0.5273684997831529
791,3.2839005236214702
792,4.110515803001127
793,1.9021000375378116
794,3.8780592546266375
795,4.8223832695040585
796,1.0188322956384455
797,2.6166481559737065
798,1.4356897904228778
799,3.9642720951691968
800,2.8879668294057876
801,3.1729120877515187
802,3.9895707980794706
803,1.9798523633122744
804,4.575450342035216
805,2.6651443362307
806,0.78977411417674
807,3.4794955908440124
808,3.9663067521912723
809,1.5838083853376332
810,4.285896284993765
811,4.530716273828832
812,1.3845224368890445
813,4.91760736357611
814,0.7035576402437921
815,1.01007834201245
816,0.9211241961901306
817,4.469948550039352
818,3.271462761624809
819,0.7605214161113644
820,2.201617091841745
821,3.07649012534901
822,0.41732042494691646
823,4.412081842036693
824,4.018017677207676
825,2.526033867883191
826,4.835633076295852
827,2.0888048963754984
828,4.920551595182489
829,3.339599994018135
830,3.173356366269707
831,0.829774476478925
832,4.40963879152322
833,2.1374484396030757
834,0.8111670289123968
835,0.0630375998787952
836,2.7987784181919126
837,2.6369981106133817
838,3.596768111845793
839,4.4512902650890105
840,0.3970329232151476
841,3.657482451701812
842,0.9370597204879111
843,4.290885265785819
844,4.09531756930828
845,2.7039687749277217
846,3.5512139931165576
847,1.5717505659187418
848,2.3558394946640733
849,4.108184488552358
850,2.2963259858660696
851,1.788991326627209
852,2.4710622362514996
853,4.141246262186092
854,1.6760402368543637
855,0.868807965678719
856,3.5600701016539036
857,4.129891063540409
858,0.5031873926176667
859,1.1993705637797236
860,0.7098599488049695
861,1.7397070579108331
862,2.251754894527063
863,3.7441316848165322
864,3.2557379244083706
865,3.1046428373921557
866,1.761874733048272
867,4.2072377654238
868,2.3564358369908227
869,4.8955246900757725
870,3.1707106914786842
871,0.6313237078225137
872,3.3808878103771702
873,1.625520077158495
874,3.4316359834304873
875,0.3482057408120287
876,0.8744071858797969
877,4.2786862945289315
878,1.1358977851175744
879,4.1852056262147
880,1.396380442272052
881,3.214409550293538
882,3.4707528675491552
883,2.5632737657252647
884,1.5265533834836564
885,1.0632218818554806
886,0.1659467728121311
887,1.519732006203619
888,3.265813952656415
889,4.691524092242413
890,4.35602241131526
891,3.830323882676513
892,3.9422367162664935
893,3.3249245173799764
894,1.301434287830015
895,4.535975153529149
896,3.3536615595291703
897,2.8022031549022
898,0.5549473460674054
899,2.235277719032127
900,2.3017913560096313
901,4.3228180476133495
902,2.733241100938942
903,1.9020027448520482
904,4.884001642553296
905,0.5536029666315784
906,2.112742141559723
907,0.21012337585702645
908,3.6995206038346518
909,4.5903827609957535
910,1.4001866477524472
911,4.291708383995604
912,1.4610911523094887
913,4.553850808219576
914,3.7698095179839197
915,4.024533884207193
916,0.0900327780022725
917,4.81405178537013
918,3.633354960351616
919,1.5237554769306665
920,4.146973324294235
921,1.4076059920746498
922,4.363769197830639
923,0.5629019520596851
924,3.518429887303979
925,2.7034923832245514
926,0.48267235097720407
927,1.209469141294195
928,0.06202018138657395
929,2.343839827322529
930,1.5063263038000019
931,2.991787421488794
932,1.486189038543086
933,1.4995955575349234
934,3.715965993658017
935,0.24071417989176724
936,4.514474975959936
937,4.261319371955907
938,3.3390234161320325
939,2.9661078505369214
940,4.4615124906982615
941,0.9266508976435722
942,0.39484581095414306
943,1.1975508495476905
944,3.9728913935009516
945,0.17335133363241662
946,2.914034175417448
947,4.977187580956549
948,4.278480469187697
949,2.607228445217947
950,0.3182045464332117
951,4.156867571928549
952,2.9948925408860525
953,0.5746649852978342
954,0.469286424116781
955,4.548134097182962
956,3.346001314690392
957,4.146433996583777
958,4.394894501411336
959,2.858861760241611
960,2.5872317587752063
961,2.152137051604951
962,1.5847329389555964
963,2.1729798042935586
964,3.869398278650782
965,3.0096171550756576
966,4.462616449774231
967,2.216900071895939
968,3.03544789359377
969,3.1565377654599436
970,2.9584858115316277
971,3.5131688654275814
972,1.1871673418740314
973,2.561818887728953
974,0.5211240140417384
975,1.9225566382240626
976,2.438335343106322
977,3.2611212977273625
978,4.752655262931017
979,3.0032553327417792
980,3.717969580882799
981,2.5313302974760137
982,3.170520156881657
983,0.35466108066886715
984,1.271957904209235
985,1.8092654660256935
986,2.362466775032568
987,0.22824372751191868
988,0.7001204877665884
989,1.3840715389565288
990,4.8576634545052535
991,1.6567350355152537
992,2.4102052905604125
993,0.9804885636919647
994,3.0539003553788415
995,1.4034160775798714
996,1.0349628921921339
997,2.582863142229895
998,0.027528995802104106
999,0.03832016324612664
